nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_SVA,cns_SVA,ldisc_SVA,rdisc_SVA,dr_SVA,cns_std_l_polyA,cns_std_r_polyA
2,0.0,0.0,26,0.0344827586206896,9.38,0.0,0.1597444089456869,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.67,0.0,0.16447368421052633,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5,0.021505376344086002,16.51,0.33112582781456956,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,32,0.0,15.53,0.0,0.022502250225022502,0.0,0.0,0.0,0.0,0.0,0.0,0.011251125112511251
3,0.0,0.0,30,0.0,15.43,0.0,0.01833180568285976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,28,0.0,0.0,8.51063829787234,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.29,0.0,0.036062026685899744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,46,0.1941747572815534,10.11,0.0,0.18281535648994515,0.0,0.0,0.0,0.0,0.0,0.0,0.04570383912248629
0,0.0,0.0,31,0.0833333333333333,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,1.0,17,0.0,15.25,0.0,0.033489618218352314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,33.19,0.0,0.0794912559618442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,19.45,0.0,0.0992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,20,0.0,16.02,0.0,0.022727272727272728,0.0,1.0,0.0,0.0,0.0,0.0,0.022727272727272728
4,0.0,0.0,43,0.0,24.54,0.0,0.054884742041712405,0.0,0.0,0.0,0.0,0.0,0.0,0.054884742041712405
1,1.0,0.0,34,0.0,21.5,0.0,0.08802816901408451,0.0,0.5,0.0,0.0,0.0,0.0,0.04401408450704226
3,0.0,0.0,0,0.0555555555555555,16.25,0.0,0.030525030525030528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,49,0.1983471074380165,11.48,0.03469812630117974,0.0,0.0,0.0,0.0,0.0,0.0,0.03469812630117974,0.0
6,0.0,0.0,44,0.2116402116402116,13.67,0.019193857965451054,0.0,0.0,0.0,0.0,0.0,0.0,0.03838771593090211,0.0
4,0.0,0.0,51,0.006006006006006,15.11,0.0,0.008051529790660225,0.0,2.0,0.0,0.0,0.0,0.0,0.008051529790660225
5,0.0,0.0,2,0.0,17.03,0.0,0.12562814070351758,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,36,0.2648648648648649,15.56,0.01074575542660649,0.0,0.0,0.0,0.0,0.0,0.0,0.02149151085321298,0.010504201680672268
5,0.0,0.0,23,0.0,11.43,0.0,0.12048192771084336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,2,0.1470588235294117,16.68,0.0,0.02129471890971039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,14,0.0571428571428571,0.0,0.14662756598240467,0.9029345372460498,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,25,0.0,15.58,0.029061319383900032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,37,0.0557491289198606,15.52,0.0,0.017577781683951486,0.0,0.0,0.0,0.0,0.0,0.0,0.017577781683951486
0,0.0,0.0,46,0.0132450331125827,13.77,0.027255382938130283,0.0,0.0,0.0,0.0,0.0,0.0,0.013627691469065142,0.0
0,0.0,0.5,33,0.0,0.0,0.02174858634188778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0,0.0,16.64,0.0,0.025329280648429587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.2485207100591716,16.68,0.015441630636195181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,34,0.0,15.35,0.027292576419213975,0.0,0.0,0.0,0.0,0.0,0.0,0.013646288209606987,0.0
3,0.0,0.0,39,0.0,5.82,0.0,0.2222222222222222,0.0,0.5,0.0,0.0,0.0,0.0,0.1111111111111111
0,0.0,1.0,52,0.0,0.0,0.6722689075630252,0.0,0.0,0.625,0.0,0.0,0.0,0.42016806722689076,0.0
2,0.0,0.0,21,0.0,11.57,0.0,0.1953125,0.0,1.0,0.0,0.0,0.0,0.0,0.1953125
3,0.0,0.0,37,0.0662251655629139,14.25,0.054884742041712405,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,9.91,0.0,0.6787330316742082,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,39,0.0,15.98,0.011584800741427249,0.0,0.0,0.0,0.0,0.0,0.0,0.011584800741427249,0.0
0,0.0,0.0,18,0.0,0.0,0.0,0.1524390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,50,0.0,15.89,0.0,0.010715816545220747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,51,0.0,14.21,0.02931691586045148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21,0.0,0.0,0.05847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,43,0.0439560439560439,13.93,0.03341129301703976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,53,0.0,11.6,0.05307855626326964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,29,0.0,10.83,0.16233766233766234,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.05411255411255411,0.0
1,0.0,0.0,0,0.2,16.65,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,22,0.0,6.6,0.3205128205128205,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,47,0.0,12.94,0.02449779519843214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,17.42,0.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,49,0.0,9.5,0.37593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,43,0.0,13.78,0.03257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,5,0.0588235294117647,16.43,0.09208103130755065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2,0.0609756097560975,16.66,0.03580379520229144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,23,0.0,9.74,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,7,0.0,10.96,0.0,1.004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21,0.0,0.0,0.18281535648994515,0.0,0.0,0.0,0.0,0.0,0.0,0.09140767824497258,0.0
1,0.0,0.0,33,0.0,13.47,0.0,0.037921880925293895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,46,0.0,22.81,0.0,0.7194244604316548,0.0,0.5,0.0,0.0,0.0,0.0,0.3597122302158274
3,0.0,0.0,47,0.0,6.32,0.09074410163339383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,1,0.0,16.62,0.0,0.027159152634437807,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,9.5,0.0,2.0408163265306123,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.1428571428571428,0.0,0.0,266.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.69,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,37,0.0505050505050505,15.27,0.02293052052281587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013594344752582924
2,0.0,0.0,30,0.0,14.6,0.0543773790103317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,20,0.0,24.78,0.11210762331838565,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.0,0.0,0.0,0.03875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,15,0.0,6.2,0.33783783783783783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,61,0.0384615384615384,5.57,0.0,0.16233766233766234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,61,0.0,8.53,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.4134615384615384,16.0,0.10183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,19,0.25,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,28,0.0,15.85,0.0,0.06027727546714889,0.0,15.0,0.0,0.0,0.0,0.0,0.06027727546714889
4,0.0,0.0,75,0.0,10.22,0.03577817531305903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1,0.0,16.37,0.10940919037199125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,38,0.0,14.82,0.04897159647404505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,37,0.0,10.67,0.10330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.05165289256198347,0.0
0,0.0,0.0,8,0.4716981132075472,0.0,0.0,0.12755102040816327,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,47,0.0147058823529411,99.29,4.934210526315789,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0465116279069767,16.68,0.0,0.08741258741258742,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,28,0.1666666666666666,0.0,0.0,0.4273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,16,0.0,12.85,0.09842519685039369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,27,0.0,16.06,0.0,0.0282326369282891,0.0,0.0,0.0,0.0,0.0,0.0,0.0564652738565782
0,0.0,0.0,14,0.0,18.71,0.1288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,40,0.168,13.66,0.0,0.06988120195667365,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,25,0.0,13.67,0.0,0.04625346901017576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,33,0.0,16.32,0.0,0.017857142857142856,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,23,0.0,6.69,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,17.2,0.0,0.25510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.1538461538461538,0.0,0.0,1.1363636363636365,1.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2,0.0,16.38,0.0,0.01631853785900783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.0,0.30120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.30120481927710846
0,0.0,0.0,17,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,17,0.0,0.0,0.04366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.0,16.3,0.03909304143862393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5,0.2682926829268293,16.46,0.0,0.38699690402476783,0.0,0.0,0.0,0.0,0.0,0.0,0.30959752321981426
4,0.0,0.0,2,0.0298507462686567,17.22,0.040257648953301126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,10.0,0.0,1.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,16,0.3114754098360656,0.0,0.0,0.18348623853211007,0.0,1.5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,28,0.0,15.53,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.41,0.0,0.08169934640522876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16,0.0714285714285714,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,9.5,0.0,0.5263157894736842,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,42,0.0,9.05,1.7611026033690658,0.535833891493637,0.0,0.38461538461538464,0.0,0.0,0.0,1.6079632465543645,0.0
0,0.0,0.0,37,0.0,0.0,0.24038461538461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,18,0.0,0.0,0.12531328320802004,0.0,0.0,0.0,0.0,0.0,0.0,0.12531328320802004,0.0
3,0.0,0.0,21,0.0,14.04,0.0,0.1126126126126126,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.04985044865403789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,0.06920415224913495,1.5492957746478875,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,3,0.2146596858638743,16.08,0.039032006245121,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,17,0.0588235294117647,10.74,0.17301038062283736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.3333333333333333,43,0.082901554404145,31.57,1.0362694300518136,0.0,0.9375,0.5,0.0,0.06476683937823835,0.0,0.0,0.0
2,0.0,0.0,25,0.0,7.41,0.1529051987767584,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,29,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2,0.28,17.5,0.06345177664974619,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0,30,0.0,7.32,2.272727272727273,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,58,0.1176470588235294,6.48,1.023890784982935,0.26666666666666666,0.0,0.25,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333
2,0.0,0.0,2,0.0,16.58,0.0441306266548985,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0476190476190476,16.21,0.0,0.059808612440191394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,39,0.0,14.76,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1,0.0,0.0,40,0.0,15.02,0.0,0.026588673225206062,0.0,0.0,0.0,0.0,0.0,0.02464268112370626,0.0
2,0.0,0.0,24,0.0,19.77,0.08795074758135445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,23,0.0512820512820512,0.0,0.8426966292134831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,41,0.0204081632653061,11.66,0.0502008032128514,0.0,0.0,0.0,0.0,0.0,0.0,0.0502008032128514,0.0
1,0.0,0.0,0,0.0,17.44,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,19.3,0.0,0.10683760683760685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,30,0.0,14.01,0.02523977788995457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,21,0.0,6.22,0.25125628140703515,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,37,0.0,14.99,0.04397537379067722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010199918400652794
0,0.0,0.0,17,0.0,0.0,0.08944543828264759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,62,0.0,9.5,0.17482517482517484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11,0.24,16.05,0.0673854447439353,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,16,0.0741935483870967,16.09,0.017152658662092625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,37,0.0,0.94,0.0,0.02730748225013654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,15,0.0,6.45,0.40322580645161293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,67,0.0,13.65,0.0,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,36,0.0,5.98,0.16501650165016502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,50,0.0258064516129032,15.31,0.0,0.018730099269526127,0.0,0.0,0.0,0.0,0.0,0.00865650969529086,0.0
5,0.0,0.0,17,0.0353982300884955,24.48,0.019956096587507483,0.03056234718826406,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,44,0.0,13.62,0.03912363067292645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01553277415346381
0,1.0,1.0,14,0.0,0.0,0.0,0.045187528242205156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,19,0.0,11.86,0.0,0.12121212121212122,0.0,0.5,0.0,0.0,0.0,0.0,0.12121212121212122
4,0.0,0.0,47,0.0837696335078534,14.13,0.0,0.022742779167614285,0.0,0.5,0.0,0.0,0.0,0.020894274968658588,0.0
2,0.0,0.0,15,0.197452229299363,16.53,0.0,0.0316055625790139,0.0,1.0,0.0,0.0,0.0,0.0,0.0316055625790139
1,0.0,0.0,35,0.0566037735849056,15.48,0.0,0.02803476310625175,0.0,5.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,47,0.0,0.0,0.20242914979757085,0.0,0.0,0.5,0.0,0.0,0.0,0.10121457489878542,0.0
3,0.0,0.0,7,0.0,16.27,0.0,0.1091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,62,0.0,6.37,0.0,0.18248175182481752,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,30,0.0,15.77,0.03391555027980329,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,16,0.0,18.32,0.05099439061703213,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,17.11,0.0,1.4705882352941175,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,5,0.0,16.63,0.023623907394283016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,79,0.0333333333333333,15.92,0.0,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,27,0.0344827586206896,7.28,0.5730659025787965,0.3787878787878788,0.0,0.5454545454545454,0.0,0.0,0.0,0.07163323782234957,0.0
1,0.0,0.0,54,0.0,8.69,0.0,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.12820512820512822
2,0.0,0.0,20,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21,0.0142857142857142,16.42,0.015239256324291373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,15.73,0.0,0.015590894917368257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,48,0.0,14.46,0.023342670401493928,0.0,0.0,0.0,0.0,0.0,0.0,0.011671335200746964,0.0
2,0.0,0.0,0,0.063063063063063,16.59,0.0,0.017271157167530225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,20,0.1308411214953271,15.1,0.0,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,28,0.0,15.29,0.030030030030030033,0.0,0.0,0.0,0.0,0.0,0.0,0.030030030030030033,0.0
0,0.4,0.0,25,0.0,0.0,0.0,0.14245014245014245,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,37,0.0384615384615384,8.81,0.0,0.11574074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1,0.2116182572614107,16.72,0.0,0.03806623524933384,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,17,0.0,10.35,0.1404494382022472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,16,0.0,9.3,0.0,0.2680965147453083,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0,16.72,0.0,0.02782415136338342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.48,0.0,0.12077294685990339,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.6622516556291391,1.8518518518518516,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,77,0.0,9.24,0.0,1.0443864229765012,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
1,0.0,0.5,45,0.0,24.5,0.06218905472636817,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0909090909090909,0.0,0.0,0.9615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,20,0.0,43.7,0.0,0.6896551724137931,0.0,0.2,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,20,0.0612244897959183,16.4,0.018341892883345562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0,0.0,16.6,0.01884303749764462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.41,0.029325513196480937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0,15.73,0.0,0.04478280340349306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,47,0.0,15.14,0.0,0.01661405549094534,0.0,0.5,0.0,0.0,0.0,0.0,0.02492108323641801
10,0.0,0.0,31,0.0,15.77,0.0,0.016644474034620507,0.0,0.0,0.0,0.0,0.0,0.018460402436773122,0.008322237017310254
1,0.0,0.0,1,0.324074074074074,17.26,0.0,0.06578947368421052,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,14,0.0,15.73,0.0,0.03261578604044357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1,0.0,16.07,0.06345177664974619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2,0.0,0.0,2,0.0,16.49,0.1288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,34,0.0,15.17,0.028620492272467088,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.01157943492357573
1,0.0,0.0,0,0.3673469387755102,11.0,0.09699321047526673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,16,0.0,15.84,0.09823182711198429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,32,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,58,0.0363636363636363,10.19,0.0,0.06134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1,0.0,21.32,0.0,0.14641288433382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,47,0.0588235294117647,0.0,0.0,0.04258943781942078,0.0,0.0,0.0,0.0,0.0,0.0,0.02129471890971039
1,0.0,0.0,4,0.0333333333333333,16.53,0.06729475100942127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,13,0.0,10.66,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,46,0.0,0.0,2.127659574468085,0.5434782608695652,0.16666666666666666,0.6666666666666666,0.0,0.5319148936170213,0.0,0.0,0.0
1,0.0,0.0,23,0.1666666666666666,10.23,0.16260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.16260162601626016,0.0
2,0.0,0.0,28,0.0440528634361233,15.75,0.046652670865407045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0188679245283018,16.64,0.0,0.06226650062266501,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,28,0.0,8.0,0.2840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.2840909090909091,0.0
1,0.0,0.0,0,0.2727272727272727,9.5,0.0,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0,6.34,0.49504950495049505,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,46,0.0,14.11,0.04046944556859571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16,0.2941176470588235,0.0,0.49019607843137253,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,5,0.0526315789473684,16.67,0.0,0.30120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,29,0.10625,15.48,0.0,0.02641310089804543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,13,0.0,17.5,0.12836970474967907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0454545454545454,0.0,0.0,0.10482180293501049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,20,0.0,4.5,0.0,0.09960159362549802,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,50,0.0,15.74,0.01239003840911907,0.0,0.0,0.0,0.0,0.0,0.0,0.006195019204559535,0.0
0,0.0,0.0,41,0.6666666666666666,0.0,50.0,0.0,0.0,0.5,0.0,0.0,0.0,25.0,0.0
1,0.0,0.0,19,0.0,31.71,0.24570024570024568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,0.0,0.07183908045977011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1,0.0555555555555555,16.88,0.0,0.2136752136752137,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,1,0.0,17.04,0.0,0.10282776349614396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,31,0.0,0.0,1.7391304347826089,0.3205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.24038461538461536
