nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_L1,cns_L1,ldisc_L1,rdisc_L1,dr_L1,cns_std_l_polyA,cns_std_r_polyA
3,0.0,0.0,26,0.0,9.03,0.2095557418273261,0.0,0.0,1.0,0.0,0.0,0.0,0.08382229673093043,0.0
2,0.0,0.0,0,0.0,16.29,0.0617283950617284,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,11,0.0,12.42,0.0,1.342281879194631,0.0,1.125,0.0,0.0,0.0,0.0,0.33557046979865773
2,0.0,0.0,2,0.0114285714285714,16.67,0.0,0.041271151465125874,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.73,0.0,0.09124087591240876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,13,0.0,12.36,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,14,0.0,9.01,0.5882352941176471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.5,46,0.1176470588235294,10.84,0.0,1.5175718849840256,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,47,0.0,5.3,0.3472222222222222,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,19,0.0,19.88,2.293577981651376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,49,0.1244979919678714,14.72,0.019790223629527013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,39,0.0,11.14,0.0546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0546448087431694,0.0
0,0.0,1.0,8,0.0,0.0,0.38860103626943004,0.23696682464454977,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1,0.0,0.5,11,0.2049180327868852,6.06,0.1276595744680851,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.1276595744680851,0.0
0,0.0,0.0,11,0.0,0.0,3.846153846153846,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.66,0.0,0.2894356005788712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,4.84,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,19.74,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,38,0.0,34.22,0.7722007722007722,0.0,0.0,1.0,0.0,0.0,0.0,0.35392535392535396,0.07369196757553427
1,0.0,0.0,7,0.1333333333333333,9.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.85,0.0,0.28449502133712656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,39,0.0,14.78,0.024319066147859923,0.0,0.0,0.5,0.0,0.0,0.0,0.012159533073929961,0.024015369836695485
2,0.0,0.0,18,0.0,5.83,0.0,0.6944444444444444,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,27,0.0,31.78,1.171875,0.18009905447996397,0.0,0.7894736842105263,0.0,0.0,0.0,0.390625,0.13507429085997297
2,0.0,1.0,33,0.0,20.96,0.0,0.023946360153256706,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,3,0.0,16.29,0.030797659377887282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,16,0.0512820512820512,11.6,0.0,0.6932409012131716,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,24,0.0126582278481012,15.46,0.04901960784313726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.0,0.0,0.0,5.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,15,0.0,24.93,0.023579344494223064,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,22,0.0305343511450381,14.91,0.8838383838383839,0.0,0.0,1.0,0.0,0.0,0.0,0.6313131313131313,0.0
4,1.0,1.0,4,0.2740740740740741,46.97,0.0,0.09603072983354674,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.4,0.0,0.03455425017277125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,48,0.0,6.27,0.07256894049346879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,45,0.3070175438596491,13.57,0.0,0.01460706982179375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,10,0.2307692307692307,6.5,0.4424778761061947,0.0,0.0,1.0,0.0,0.0,0.0,0.4424778761061947,0.0
3,0.0,0.0,45,0.0,9.29,0.5089058524173028,0.0,0.0,1.25,0.0,0.0,0.0,0.031806615776081425,0.2708192281651997
1,0.0,0.0,19,0.4,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,19,0.05,10.62,0.0,0.0580046403712297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.68,0.0,0.04426737494466578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,17,0.0133333333333333,18.61,0.0,0.3225806451612903,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,38,0.0725806451612903,4.5,0.0,0.024975024975024976,0.0,0.5,0.0,0.0,0.0,0.0,0.012487512487512488
1,0.0,0.0,7,0.4014084507042254,15.89,0.04068348250610253,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,46,0.0576923076923076,12.83,0.07846214201647705,0.0,1.0,0.0,0.0,0.0,0.0,0.03923107100823853,0.0
1,0.0,0.0,0,0.0,9.5,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,30,0.0,0.0,8.75,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,6.25,0.0
6,0.0,0.0,51,0.0287769784172661,14.83,0.0,0.022036139268400173,1.0,1.0,0.0,0.0,0.0,0.0,0.011018069634200087
1,1.0,0.2,60,0.1259842519685039,6.73,5.7894736842105265,0.0,0.030303030303030304,0.3939393939393939,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,7,0.0,24.0,0.0,0.11325028312570781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,36,0.0,126.61,0.0,0.9734513274336283,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,29,0.10625,15.48,0.0,0.02641310089804543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,48,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,17,0.0,10.35,0.18248175182481752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0.5,1.0,39,0.1481481481481481,5.32,0.0,0.04568991775814804,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,57,0.0204081632653061,27.7,1.1278195488721805,0.09742790335151988,0.0,0.34782608695652173,0.0,0.0,0.0,0.2506265664160401,0.0779423226812159
1,0.0,0.0,28,0.0,0.94,0.0,0.8138351983723296,0.0,0.625,0.0,0.0,0.0,0.06317119393556538,0.0
0,0.0,0.0,20,0.0,0.0,0.28901734104046245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.1428571428571428,13.35,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,23,0.5625,5.49,0.3731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,62,0.0,14.62,0.03363605785401951,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,54,0.0,9.5,0.048216007714561235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,8,0.2444444444444444,16.25,0.0,0.08620689655172414,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,33,0.0,15.8,0.013236267372600927,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.1666666666666666,42,0.0,0.0,35.0,0.0,0.7142857142857143,1.0,0.0,25.0,0.0,0.0,0.0
5,0.0,0.0,22,0.0625,15.97,0.0,0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,19,0.0,0.66,1.8134715025906736,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,11,0.0,19.8,0.35587188612099646,0.5813953488372093,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,29,0.0,14.27,0.04336513443191674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,48,0.0,12.64,0.041254125412541254,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,40,0.0237388724035608,15.78,0.016160310277957335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.23584905660377356,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,58,0.0,9.5,0.641025641025641,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,18,0.0,0.0,0.0,0.42016806722689076,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,38,0.0655737704918032,8.6,0.04748338081671415,0.0,0.0,1.0,0.0,0.0,0.0,0.04748338081671415,0.0
4,0.0,0.0,37,0.0058823529411764,15.92,0.007665184730952015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008114248620577734
3,0.0,1.0,26,0.0336134453781512,5.88,0.0,0.686641697877653,0.0,0.6363636363636364,0.0,0.0,0.0,0.15731515469323545,0.0
1,0.0,0.0,0,0.0142857142857142,17.22,0.0,0.07621951219512195,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,25,0.0,15.83,0.0,0.037064492216456635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,46,0.2125,14.15,0.0,0.8602150537634408,0.0,0.90625,0.0,0.0,0.0,0.0,0.16129032258064516
0,0.0,0.0,25,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0
3,0.0,0.0,41,0.2272727272727272,30.73,0.3460207612456747,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,19,0.0,15.42,0.04616805170821791,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.47,0.0,0.4385964912280702,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,28,0.0,28.11,38.88888888888889,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,2.7777777777777777,0.0
1,0.0,0.0,21,0.0,5.53,0.0,0.8333333333333334,0.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334
1,0.0,0.0,31,0.0,5.75,0.2347417840375587,0.0,1.0,0.0,0.0,0.0,0.0,0.11737089201877934,0.0
2,0.0,0.0,25,0.0,16.02,0.017280110592707794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,78,0.0,5.84,0.07278020378457059,0.0,0.0,0.5,0.0,0.0,0.0,0.036390101892285295,0.0
9,0.0,0.0,15,0.0,16.03,0.03235198964736331,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.3333333333333333,1.0,43,0.0,80.36,0.0,0.6149116064565718,0.125,0.625,0.11529592621060723,0.0,0.0,0.056369785794813984,0.0
1,0.0,0.0,30,0.0,10.5,0.2617801047120419,0.0,0.0,0.5,0.0,0.0,0.0,0.13089005235602094,0.0
1,0.0,0.0,0,0.0,16.84,0.0,0.2293577981651376,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11,0.0,0.0,0.0,0.7246376811594204,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,30,0.0,0.0,0.3778337531486146,0.5373134328358209,0.023809523809523808,0.7380952380952381,0.0,0.015743073047858942,0.0,0.3148614609571788,0.3582089552238806
2,0.0,0.0,45,0.0,8.99,0.25252525252525254,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,23,0.0769230769230769,0.47,0.0,0.7518796992481203,0.0,2.0,0.0,0.0,0.0,0.0,0.7518796992481203
3,0.0,0.0,2,0.05063291139240499,16.49,0.11325028312570781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.5,33,0.0,0.0,0.09033423667570009,2.4082568807339446,0.034482758620689655,0.8620689655172413,0.0,0.0,0.0,0.09033423667570009,0.0
3,0.3333333333333333,0.3333333333333333,44,0.0,139.38,0.0,1.3113367174280879,0.03225806451612903,0.7419354838709677,0.08460236886632826,0.0,0.0,0.0,0.8037225042301184
2,0.0,0.0,30,0.1827956989247312,19.26,0.029137529137529136,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,48,0.0,0.0,1.8893387314439947,0.3121748178980229,0.0,0.55,0.0,0.0,0.0,1.7543859649122806,0.3121748178980229
0,0.0,0.0,49,0.0,0.0,0.7299270072992701,0.3076923076923077,0.0,0.5,0.0,0.0,0.0,0.09124087591240876,0.15384615384615385
0,0.0,0.0,37,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0
0,0.0,0.0,2,0.2857142857142857,16.4,0.0,0.02631578947368421,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,36,0.0,16.28,0.02239140170174653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.88,0.0,0.0415973377703827,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,31,0.0,15.1,0.02745744096650192,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,11,0.2,9.97,0.8474576271186441,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,16.14,0.019406171162429653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,39,0.0,11.0,0.0,3.2258064516129035,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,49,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3,0.0,0.0,27,0.0,15.62,0.025342118601115054,0.0,0.0,0.5,0.0,0.0,0.0,0.025342118601115054,0.0
1,0.0,0.0,0,0.0,10.0,0.0,0.08620689655172414,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,42,0.0,14.94,0.0,0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,33,0.0,11.29,0.0,0.23557126030624262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0130718954248366,1.5,0.0,0.04046944556859571,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,48,0.0,0.0,0.22371364653243847,0.3076923076923077,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.0,16.42,0.0,0.0316055625790139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.25,17.21,0.0,0.5747126436781609,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,45,0.0,1.95,0.0,0.4716981132075471,0.0,1.375,0.0,0.0,0.0,0.16181229773462785,0.41273584905660377
0,0.0,0.0,0,0.0,16.82,0.0,0.3629764065335753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.5,0.0,17,0.03125,12.02,0.0,2.941176470588235,0.0,0.6666666666666666,0.49019607843137253,0.0,0.5,0.0,0.0
0,0.0,0.0,15,0.0,0.0,0.0,1.7857142857142856,0.0,0.5,0.0,0.0,0.0,0.0,1.7857142857142856
3,0.0,0.0,43,0.0,12.73,0.0,0.06997900629811057,0.0,0.0,0.0,0.0,0.0,0.017053206002728513,0.0
1,0.0,0.0,33,0.03125,0.68,2.272727272727273,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0573394495412844
0,0.0,0.0,28,0.010204081632653,0.0,0.11566042100393246,0.40733197556008144,0.0,0.6363636363636364,0.0,0.0,0.0,0.11566042100393246,0.3394433129667345
8,0.0,0.0,38,0.0,15.3,0.023310023310023312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.52,0.0,0.5555555555555556,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,34,0.2072538860103626,14.59,0.0,0.02625360987135731,0.0,0.0,0.0,0.0,0.0,0.02901915264074289,0.013126804935678655
3,1.0,0.0,45,0.0,11.81,0.3525782282944028,0.802951388888889,0.014492753623188406,0.7101449275362319,0.021701388888888888,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,0.06385696040868455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,41,0.0,39.54,0.0,1.6260162601626016,0.0,0.9375,0.0,0.0,0.0,0.03930817610062893,0.0
3,0.0,0.0,26,0.1,16.35,0.0,0.019054878048780487,0.0,0.0,0.0,0.0,0.0,0.0,0.038109756097560975
2,0.0,0.0,19,0.0,8.59,0.16611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6666666666666666,1.0,27,0.0,7.56,0.04162619675315666,0.6989247311827956,0.0,0.59375,0.0,0.0,0.0,0.0,0.0
0,0.4,1.0,49,0.0,21.11,0.0,4.812206572769953,0.024390243902439025,0.8048780487804879,0.2347417840375587,0.0,0.16666666666666666,0.0,0.5868544600938967
0,0.0,1.0,47,0.0,0.0,2.6699029126213594,0.0,0.09090909090909091,0.8181818181818182,0.0,0.24271844660194175,0.0,1.941747572815534,0.0
1,0.0,0.0,21,0.0,1.89,0.0,1.7543859649122808,0.0,1.0,0.0,0.0,0.0,0.0,0.8771929824561404
2,0.0,0.0,0,0.0,16.36,0.0,0.04387889425186486,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,0.0,0.1272264631043257,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0943396226415094,4.71,0.11135857461024498,0.0,1.0,0.0,0.0,0.0,0.0,0.11135857461024498,0.0
1,0.0,0.0,1,0.1428571428571428,22.0,0.33557046979865773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,24,0.1917808219178082,0.25,0.0,2.4647887323943665,0.0,0.6428571428571429,0.0,0.0,0.0,0.024648755237860486,0.0
1,0.0,0.0,9,0.1052631578947368,10.5,10.256410256410255,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,59,0.0,13.55,0.0,0.09006304413089161,0.0,1.3333333333333333,0.0,0.0,0.0,0.027616680475006903,0.0
7,0.0,0.0,48,0.0,10.99,0.04957858205255329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04914004914004914
6,0.0,0.0,32,0.1296296296296296,15.85,0.01902587519025875,0.0,0.0,0.0,0.0,0.0,0.0,0.009512937595129375,0.010349824052991098
5,0.0,0.0,24,0.0227272727272727,15.87,0.0,0.03004807692307692,0.0,0.5,0.0,0.0,0.0,0.0,0.01502403846153846
0,0.0,0.0,19,0.0,0.0,0.0,0.2347417840375587,0.0,0.0,0.0,0.0,0.0,0.0,0.2347417840375587
1,0.0,0.0,16,0.0,22.63,0.3389830508474576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,31,0.0,7.54,0.9345794392523364,0.0,0.0,1.0,0.0,0.0,0.0,0.7009345794392523,0.0
4,0.0,0.0,32,0.0,8.75,0.10111223458038422,0.0,0.0,0.0,0.0,0.0,0.0,0.05055611729019211,0.0
1,0.5,1.0,47,0.0816326530612244,76.83,0.1694915254237288,1.4225941422594144,1.0,0.6904761904761905,0.08368200836820085,0.0,0.3333333333333333,0.0,0.0
3,0.0,0.0,40,0.0,14.38,0.0,0.04814636494944632,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,1.0,0,0.0,27.26,0.0,0.0823045267489712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.125,0.0,0.0970873786407767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2,0.0079365079365079,16.17,0.02960331557134399,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.32,0.0,0.02012072434607646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,39,0.0114942528735632,14.14,0.09086778736937755,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.5,49,0.0217391304347826,8.65,1.0653409090909092,0.0,0.06666666666666667,0.6666666666666666,0.0,0.14204545454545456,0.5,0.6392045454545454,0.0
0,0.0,0.0,27,0.0,16.01,0.4837929366231253,0.34079844206426485,0.0,1.2941176470588236,0.0,0.0,0.0,0.0,0.19474196689386564
4,0.0,0.0,16,0.0093457943925233,15.94,0.0,0.021598272138228944,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,29,0.0,0.0,0.23148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.5,43,0.0,0.0,0.87890625,0.07966011683483804,0.03333333333333333,0.5666666666666667,0.0,0.032552083333333336,0.0,0.0,0.0
0,0.0,1.0,10,0.875,0.0,0.0,0.16233766233766234,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,61,0.0079681274900398,14.42,0.0,0.023501762632197415,0.0,1.0,0.0,0.0,0.0,0.0,0.011750881316098707
0,1.0,0.0,41,0.0,0.0,0.0,0.9202453987730062,0.3333333333333333,1.0,0.3067484662576687,0.0,0.0,0.0,0.6134969325153374
0,0.5,0.0,19,0.0,0.0,0.0,0.27027027027027023,0.5,0.5,0.13513513513513511,0.0,0.0,0.0,0.13513513513513511
0,0.0,0.0,22,0.0,20.58,0.14326647564469913,0.5443234836702955,0.0,0.625,0.0,0.0,0.0,0.0,0.15552099533437014
0,0.0,0.0,45,0.0,12.52,0.04022526146419952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0,16.29,0.0,0.11682242990654206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,30,0.0952380952380952,0.0,0.1321003963011889,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,32,0.0,0.5,0.02873563218390805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,49,0.1570247933884297,8.52,0.0,0.13774104683195593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,1.0,36,0.0787401574803149,10.34,0.12448132780082986,0.20746887966804978,0.0,1.5714285714285714,0.0,0.0,0.0,0.12448132780082986,0.3112033195020747
3,0.0,0.0,2,0.081081081081081,15.66,0.08250825082508251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,17,0.0,22.4,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,80,0.0303030303030303,5.48,0.16129032258064516,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.5,1.0,16,0.0,27.29,0.06839945280437756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,1.0,33,0.0119047619047619,19.01,0.026588673225206062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.21,0.038109756097560975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,16,0.328125,13.79,0.07987220447284345,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.5,47,0.023391812865497,28.44,0.7849666983824929,0.0,0.0,1.0303030303030303,0.0,0.02378686964795433,0.3333333333333333,0.0,0.13067624959163673
0,0.0,0.0,19,0.0,0.0,0.5917159763313609,0.2114164904862579,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,23,0.0,12.0,0.5617977528089888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,14.84,0.0,4.761904761904762,1.0,0.25,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,26,0.0,0.53,0.0,6.666666666666666,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,3.333333333333333
0,0.0,0.0,13,0.0,0.0,0.2173913043478261,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,1.0,1.0,25,0.0,20.03,0.0,0.7343941248470013,0.0,0.8333333333333334,0.0,0.0,0.0,0.028457598178713715,0.6119951040391677
1,0.0,0.0,0,0.0,16.27,0.021862702229995628,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,38,0.0,14.84,0.013280212483399735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.5,0.3333333333333333,48,0.0129870129870129,18.92,0.06834102169827438,4.487179487179487,0.046511627906976744,0.7674418604651163,0.12820512820512822,0.008542627712284298,0.0,0.017085255424568596,0.0
0,0.0,0.0,14,0.4444444444444444,17.72,1.3513513513513513,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.5,45,0.0256410256410256,0.0,1.0,0.0,0.125,0.875,0.0,0.125,0.0,0.8125,0.0
1,0.0,0.0,60,0.0,0.73,0.0,1.2759170653907497,0.0,0.34375,0.0,0.0,0.0,0.1071237279057311,0.23923444976076558
6,0.0,0.0,7,0.0,16.18,0.0,0.0700280112044818,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,32,0.0,15.5,0.0,0.04557885141294439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,21,0.0,9.23,0.1801801801801802,0.0,0.0,2.0,0.0,0.0,0.0,0.0900900900900901,0.0
1,0.0,0.0,0,0.0,11.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,41,0.0,0.0,0.7109004739336493,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,31,0.0,15.84,0.019860973187686197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,32,0.0,5.91,0.27322404371584696,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.5,19,0.0384615384615384,0.0,0.0,0.15060240963855423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,20,0.0769230769230769,8.4,0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,29,0.0275862068965517,9.5,1.627906976744186,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
4,0.5,0.0,48,0.058252427184465994,90.35,0.0,0.7720254314259763,0.058823529411764705,0.9411764705882353,0.045413260672116255,0.0,0.5,0.0,0.045413260672116255
2,0.0,0.0,42,0.0111731843575419,15.13,0.0,0.05678591709256105,0.0,0.5,0.0,0.0,0.0,0.0,0.05678591709256105
