nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_Alu,cns_Alu,cr_L1,cns_L1,cr_SVA,cns_SVA,ldisc_Alu,rdisc_Alu,ldisc_L1,rdisc_L1,ldisc_SVA,rdisc_SVA,dr_Alu,dr_L1,dr_SVA,cns_std_l_polyA,cns_std_r_polyA
0,1.0,1.0,63,0.0266666666666666,0.0,37.80487804878049,0.0,1.0,0.1935483870967742,0.0,0.3548387096774194,0.0,0.0967741935483871,0.022512381809995496,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.536585365853659,0.0
2,0.0,0.0,0,0.0,16.68,0.2331002331002331,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,15,0.0,14.77,0.08156606851549755,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,28,0.0,15.81,0.01985308715505261,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.0,1.2170385395537526,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141987829614605
0,0.0,0.0,21,0.0,0.0,0.0,1.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
1,0.0,0.0,22,0.0,15.48,0.087070091423596,0.0,0.0,2.25,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05265929436545551
3,0.0,0.5,44,0.0,21.97,0.06317119393556538,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.25,1.0,35,0.021505376344086002,29.45,0.03943217665615142,2.951388888888889,0.0,0.5,0.0,0.75,0.0,0.25,0.08680555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,12,0.0,0.0,2.272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,13,0.0,13.09,0.22026431718061673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,46,0.0,14.9,0.0,0.010395010395010394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,22,0.0,0.0,0.5780346820809249,0.27027027027027023,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780346820809249,0.0
3,1.0,1.0,3,0.0,9.06,0.07892659826361484,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,35,0.0,15.01,0.0,0.031075201988812928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031075201988812928
0,1.0,0.0,48,0.0,0.0,0.07797270955165693,1.8459915611814346,0.02564102564102564,0.6923076923076923,0.0,0.6923076923076923,0.0,0.6923076923076923,0.05274261603375527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058479532163742694,0.0
2,0.0,0.0,30,0.0,10.09,0.10976948408342481,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.0,17.3,0.0,0.032552083333333336,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,44,0.0,0.0,0.14364063724209977,2.5727069351230427,0.0,0.8947368421052632,0.0,0.8947368421052632,0.0,0.7192982456140351,0.0,0.0,0.0,0.013058239749281797,0.0,0.0,0.0,0.0,0.0,0.14364063724209977,0.0
1,0.0,1.0,45,0.0,0.4,1.5713134568896052,0.0,0.02564102564102564,0.8974358974358975,0.0,0.8974358974358975,0.0,0.8974358974358975,0.0,0.040290088638195005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13518080432578575
4,0.0,0.0,21,0.0,15.85,0.0,0.031595576619273306,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,2,0.0,16.64,0.0,0.05906674542232723,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,25,0.0,37.36,0.6,0.0,0.0,0.5555555555555556,0.1111111111111111,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.4666666666666667,0.0
2,0.0,0.0,35,0.0,9.89,0.0,0.9075907590759077,0.0,0.8181818181818182,0.0,0.8181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600660066006601
0,0.0,0.0,33,0.0208333333333333,0.0,0.0,22.727272727272727,0.0,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.318181818181817
1,0.0,0.0,25,0.0,15.58,0.0,0.031123560535325237,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071253071253071,0.0
0,0.0,0.0,40,0.0,0.0,0.0,0.16891891891891891,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08445945945945946
1,1.0,0.25,47,0.0,18.8,3.653444676409186,0.0,0.0,0.3142857142857143,0.02857142857142857,0.8857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.4175365344467641,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2,0.0,0.0,0,0.3142857142857143,16.69,0.33444816053511706,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.3333333333333333,37,0.0,23.02,2.415026833631485,0.0,0.0,0.7037037037037037,0.0,0.7037037037037037,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,59,0.0,7.77,0.0,0.1006036217303823,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006036217303823
1,0.0,0.0,59,0.0,5.16,0.2976190476190476,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,18,0.011049723756905999,15.61,0.32310177705977383,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077544426494346,0.0
1,0.0,0.0,31,0.028169014084507005,13.18,0.0,3.203883495145631,0.0,0.7575757575757576,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,3.0769230769230766,0.37037037037037035,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035
1,0.0,0.0,46,0.0,17.91,0.0,0.8620689655172414,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,66,0.0,13.19,0.030693677102516883,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,31,0.0,0.0,0.0,1.1111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
2,0.0,0.0,24,0.0,11.31,0.08156606851549755,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,37,0.0,0.0,2.5477707006369426,0.17857142857142858,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429
0,0.0,0.0,12,0.0,0.0,0.8333333333333334,0.4587155963302752,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4587155963302752
0,0.0,0.0,37,0.0,0.0,0.0,2.6315789473684212,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,1.0,29,0.0,10.57,0.0,0.0308641975308642,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462962962962963
9,0.0,0.0,39,0.0778688524590164,15.75,0.3374578177727784,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007722007722007722
3,0.0,0.0,41,0.0,27.52,0.0,0.14619883040935672,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,16,0.0465116279069767,9.5,0.1404494382022472,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.2307692307692307,9.5,0.0,0.4716981132075471,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0,32.94,0.0,0.026288117770767613,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,31,0.1304347826086956,0.0,0.15873015873015872,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,18,0.0,0.0,0.08051529790660225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,25.97,0.28169014084507044,0.6097560975609756,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,32,0.0,20.48,0.0,0.15432098765432098,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.5,0.0,0.08818342151675485,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,51,0.0,11.18,0.717772035601493,0.0,1.0,0.86,0.0,0.76,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05750431282346176
1,1.0,0.0,29,0.0,0.32,0.0,1.8496420047732696,0.0,0.8387096774193549,0.03225806451612903,0.9032258064516129,0.0,0.6774193548387096,0.0,0.0,0.059665871121718374,0.0,0.0,0.0,0.0,1.0,0.0,0.08610792192881744,1.3723150357995226
1,0.0,0.0,25,0.0,5.25,0.05500550055005501,0.6321112515802781,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05500550055005501,0.0
3,0.0,1.0,52,0.0,12.9,2.1551724137931036,0.29895366218236175,0.0,0.4523809523809524,0.0,0.5238095238095238,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14367816091954022,0.14947683109118087
2,0.0,0.0,15,0.0210526315789473,16.21,0.0,0.4908835904628331,0.0,2.2857142857142856,0.0,2.2857142857142856,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4908835904628331
0,0.0,0.0,36,0.0,0.0,0.0,0.1336898395721925,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,34,0.0235294117647058,11.72,1.581975071907958,0.2670940170940171,0.0,0.7906976744186046,0.0,0.7441860465116279,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2136752136752137
2,0.0,0.0,1,0.125,16.69,0.13850415512465375,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,15,0.0,2.0,0.0,3.3333333333333335,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05411255411255411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
0,0.0,0.0,21,0.0,25.86,0.042789901583226354,0.6259780907668232,0.0,0.8888888888888888,0.0,0.8888888888888888,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042789901583226354,0.0
0,0.0,0.0,30,0.0,15.4,0.0299311583358276,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,29,0.0,4.0,31.57894736842105,0.0,0.0,0.5833333333333334,0.0,0.6666666666666666,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157894736842106,0.0
0,0.0,1.0,20,0.2307692307692307,0.0,30.769230769230766,0.0,0.0,0.375,1.0,0.375,0.0,0.25,0.0,0.0,0.0,1.923076923076923,0.0,0.0,0.0,0.0,0.0,3.846153846153846,0.0
2,0.0,0.0,79,0.0303030303030303,5.72,0.1126126126126126,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3333333333333333,0.5,51,0.0833333333333333,18.21,0.0,0.5019120458891013,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05238344683080147,0.04780114722753346
4,0.0,0.0,19,0.0,15.42,0.04616805170821791,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,41,0.0,5.06,0.0,0.5681818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,25,0.0298507462686567,0.0,0.0,0.9398496240601504,0.2,0.6,1.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819548872180451
1,1.0,0.5,49,0.1203007518796992,47.58,48.97959183673469,0.0,0.0,0.4583333333333333,0.0,0.9583333333333334,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,41,0.0,59.03,0.3937007874015748,0.31410622501427754,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22844089091947456
4,0.0,0.0,0,0.0,16.69,0.0,0.03566333808844508,0.0,3.5,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16,0.2696629213483146,15.47,0.021017234131988232,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,24,0.0,14.56,0.34305317324185247,0.0,0.0,1.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17152658662092624,0.0
2,0.0,0.0,69,0.0,10.79,0.20449897750511248,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,5,0.08,17.57,0.08305647840531562,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,7,0.1666666666666666,35.25,1.25,0.24875621890547267,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.5,1.0,4,0.1396648044692737,28.2,0.031017369727047144,0.05451076587626057,0.0,0.16666666666666666,1.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.013627691469065142,0.015508684863523572,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
2,0.0,0.0,15,0.2467532467532467,15.26,0.34423407917383825,0.19685039370078738,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19685039370078738
3,1.0,0.0,28,0.0,16.63,0.040766408479412965,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.028042624789680316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,47,0.0,14.46,0.0,0.02414875633904854,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02414875633904854
1,1.0,0.0,55,0.0,10.56,0.0,12.5,0.0,0.38461538461538464,0.038461538461538464,0.8076923076923077,0.0,0.2692307692307692,0.0,0.0,0.4807692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.653846153846153
0,0.0,0.0,76,0.0,5.7,0.0,0.10964912280701755,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,15,0.0,11.93,0.1091703056768559,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.0,2,0.0,14.35,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,27,0.0,32.44,2.616279069767442,0.0,0.0,0.2222222222222222,0.0,0.5,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,35,0.2580645161290322,0.0,0.0,0.5586592178770949,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.27932960893854747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586592178770949
0,0.0,0.0,15,0.0,0.0,0.0,1.7857142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856
1,0.0,0.0,0,0.125,17.32,0.0,1.3513513513513513,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,25,0.0,0.48,0.40293040293040294,0.0,0.09090909090909091,1.2727272727272727,0.0,1.2727272727272727,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12804097311139565
0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,14,0.0,10.52,0.17123287671232876,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,35,0.0,13.25,0.19569471624266144,0.0,0.0,0.6,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,58,0.0404624277456647,12.69,0.044642857142857144,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,64,0.0,9.2,7.515337423312884,0.0,0.0,0.3673469387755102,0.0,0.3673469387755102,0.0,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668711656441718,0.0
2,0.0,0.0,72,0.0,13.22,0.024679170779861793,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,37,0.0,22.62,0.07727975270479134,5.88235294117647,0.14285714285714285,1.0,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.07727975270479134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0714285714285714,17.2,0.0,0.4504504504504504,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11,0.0,0.0,0.6097560975609756,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0,31,0.0,15.11,0.8264462809917356,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132231404958678,0.0
0,0.0,0.0,21,0.0,0.0,0.4716981132075471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,26.39,0.0,0.0779423226812159,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,40,0.0,11.02,0.0,0.10070493454179255,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.3333333333333333,52,0.0428571428571428,12.42,2.8716216216216215,0.0580046403712297,0.0,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.5263157894736842,0.0,0.0,0.0,0.16891891891891891,0.0,0.16891891891891891,0.0,0.0,0.0,0.0,0.0580046403712297
1,0.0,0.0,11,0.0,0.47,0.0,1.0204081632653061,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,1,0.0,16.2,0.034566194262011754,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,40,0.0769230769230769,0.0,1.6483516483516483,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5494505494505494,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0769230769230769,17.12,0.0,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,42,0.0,0.0,0.15220700152207,0.8064516129032259,0.0,0.7777777777777778,1.0,1.0,0.0,0.7777777777777778,0.0,0.0,0.1152073732718894,0.0,0.0,0.0,0.0,0.0,0.0,0.15220700152207,0.5760368663594471
3,0.0,0.0,19,0.0082644628099173,15.83,0.03038590094196293,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
2,0.0,0.0,5,0.4078947368421052,16.86,0.0,0.12820512820512822,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,47,0.0,14.88,0.0,0.028097780275358242,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.0,0.0,0.0,1.282051282051282,0.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,45,0.0,11.37,0.0,0.06016847172081829,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0117647058823529,16.61,0.0,0.018389113644722323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,56,0.0,5.14,0.267379679144385,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,39,0.0,0.0,0.0,1.4705882352941175,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253
0,1.0,0.0,30,0.0,0.0,0.0,0.9769094138543517,0.0,0.36363636363636365,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,0.08880994671403197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992895204262878
1,0.0,0.0,0,0.0,16.12,0.13315579227696406,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,33,0.0,25.6,0.0,0.02554278416347382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008634087376964255,0.0
0,0.6666666666666666,1.0,47,0.0,7.5,11.25,0.0,1.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,0.0
1,0.0,0.0,0,0.0,16.54,0.0,0.21186440677966104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
